,ID,First Name,Email,Gender,City,Created,Academic Year,Company Name/ College Name,Would you like to know more about us and our programs?,Are you interested in knowing more about our events?,Have you recommended Cloud Counselage to anyone?,How did you come to know about this event?,Branch,College,Month,Year,Year of Graduation
2904,36588,Aishawarya,aishawarya@xyz.com,,,2020-04-15 18:04:28,0,,no,no,no,,,,4,2020, 
2906,36580,Poorva ,poorva@xyz.com,,,2020-04-14 23:03:15,0,,no,no,no,,,,4,2020, 
2907,36578,Bhagyalaxmi,bhagyalaxmi@xyz.com,,,2020-04-14 19:41:29,0,,no,no,no,,,,4,2020, 
2920,36552,Kirti,kirti@xyz.com,,,2020-04-14 14:11:11,0,,no,no,no,,,,4,2020, 
2922,36548,Nooren,nooren@xyz.com,,,2020-04-14 14:11:06,0,,no,no,no,,,,4,2020, 
2923,36546,Keertika,keertika@xyz.com,,,2020-04-14 14:11:04,0,,no,no,no,,,,4,2020, 
2924,36544,SHANTARAM,shantaram@xyz.com,,,2020-04-14 14:11:01,0,,no,no,no,,,,4,2020, 
2928,36536,YOGINI,yogini@xyz.com,,,2020-04-14 14:10:53,0,,no,no,no,,,,4,2020, 
2929,36534,Renuka,renuka@xyz.com,,,2020-04-14 14:10:51,0,,no,no,no,,,,4,2020, 
2930,36532,Shrishail ,shrishail@xyz.com,,,2020-04-14 14:10:50,0,,no,no,no,,,,4,2020, 
2933,36526,kamboji,kamboji@xyz.com,,,2020-04-14 14:09:34,0,,no,no,no,,,,4,2020, 
2934,36524,Rutuja Nandkumar,rutujanandkumar@xyz.com,,,2020-04-14 14:09:32,0,,no,no,no,,,,4,2020, 
2937,36518,Harshala,harshala@xyz.com,,,2020-04-14 14:09:22,0,,no,no,no,,,,4,2020, 
2939,36514,Maša,maša@xyz.com,,,2020-04-14 14:09:17,0,,no,no,no,,,,4,2020, 
2941,36510,Aniruddha,aniruddha@xyz.com,,,2020-04-14 14:09:13,0,,no,no,no,,,,4,2020, 
2942,36508,Nilesh,nilesh@xyz.com,,,2020-04-14 14:09:08,0,,no,no,no,,,,4,2020, 
2949,36494,Chidanand,chidanand@xyz.com,,,2020-04-14 14:08:50,0,,no,no,no,,,,4,2020, 
2957,36478,Teheseen ,teheseen@xyz.com,,,2020-04-13 19:46:34,0,,no,no,no,,,,4,2020, 
2958,36468,Danamma ,danamma@xyz.com,,,2020-04-13 15:52:59,0,,no,no,no,,,,4,2020, 
2963,36154,Yagnik ,yagnik@xyz.com,,,2020-03-31 23:55:54,3,,no,no,no,,,Pune Institute of Computer Technology - PICT Pune Institute of Computer Technology,3,2020,2021
2965,36150,Shivesh,shivesh@xyz.com,,,2020-03-31 23:37:33,3,,no,no,no,,Other Electronics and telecommunication,,3,2020,2021
2966,36148,Sushama,sushama@xyz.com,,,2020-03-31 23:19:45,3,,no,no,no,,,,3,2020,2021
2970,36140,SIVAKUMAR,sivakumar@xyz.com,,,2020-03-31 21:07:59,3,,no,no,no,,,"Pimpri Chinchwad College of Engineering - PCCE Pimpri Chinchwad College of Engineering and Research, Ravet",3,2020,2021
2973,36134,Fakeerappa,fakeerappa@xyz.com,,,2020-03-31 20:15:54,3,,no,no,no,,,Others Universal College of Engineering,3,2020,2021
2974,36132,Surshita,surshita@xyz.com,,,2020-03-31 20:06:52,3,,no,no,no,,,"Others Dr. D.Y. Patil Institute of Engineering, Management and Research",3,2020,2021
2976,36128,Harshini ,harshini@xyz.com,,,2020-03-31 19:56:51,3,,no,no,no,,,Maharashtra Institute of Technology - MIT MIT ADT University,3,2020,2021
2978,36124,Prerna,prerna@xyz.com,,,2020-03-31 19:41:00,3,,no,no,no,,Other EXTC,Lokmanya Tilak College of Engineering Lokmanya Tilak College of Engineering,3,2020,2021
2980,36120,Kirtesh,kirtesh@xyz.com,Male,,2020-03-31 19:36:20,3,,yes,no,no,,Other Electronic and Telecommunication,Lokmanya Tilak College of Engineering Lokmanya Tilak College of Engineering,3,2020,2021
2982,36116,Tisha,tisha@xyz.com,,,2020-03-31 19:34:11,3,,no,no,no,,Other Electronics and telecommunication,Lokmanya Tilak College of Engineering Lokmanya Tilak College of engineering,3,2020,2021
2989,36102,Novel,novel@xyz.com,,,2020-03-31 17:23:28,2,,no,no,no,,,Army Institute of Technology - AIT Army Institut of Technology,3,2020,2022
2990,36100,Kanak,kanak@xyz.com,,,2020-03-31 16:53:48,2,,no,no,no,,,Army Institute of Technology - AIT Army Institute of Technology,3,2020,2022
2991,36098,Rongala ,rongala@xyz.com,,,2020-03-31 16:32:30,2,,no,no,no,,,"Army Institute of Technology - AIT Army Institute of Technology,Pune",3,2020,2022
2993,36094,Amreen,amreen@xyz.com,Male,,2020-03-31 15:06:27,3,,yes,no,no,LinkedIn,,Others MIT School of Engineering,3,2020,2021
2996,36088,Pranesh,pranesh@xyz.com,,,2020-03-31 14:22:53,3,,no,no,no,,,,3,2020,2021
2998,36084,Manishkumar,manishkumar@xyz.com,,,2020-03-31 14:09:25,3,,no,no,no,,,Government College of Engineering Government College of engineering Amravati,3,2020,2021
3002,36076,Deepali ,deepali@xyz.com,,,2020-03-31 12:29:39,2,,no,no,no,,Other Electronics and Telecommunication,VIVA Institute of Technology Viva institute of technology,3,2020,2022
3005,36070,Gowthami,gowthami@xyz.com,,,2020-03-31 08:15:00,2,,no,no,no,,,,3,2020,2022
3006,36068,Madhura,madhura@xyz.com,,,2020-03-31 07:44:45,2,,no,no,no,,,,3,2020,2022
3007,36066,Ujjwal,ujjwal@xyz.com,,,2020-03-31 01:03:17,0,,no,no,no,,,,3,2020, 
3008,36064,Komal,komal@xyz.com,,,2020-03-31 00:54:46,1,,no,no,no,,,KJ Somaiya College of Engineering KJ SOMAIYA COLLEGE OF ENGINEERING,3,2020,2023
3009,36062,Ishaque ,ishaque@xyz.com,,,2020-03-31 00:54:10,3,,no,no,no,,,,3,2020,2021
3010,36060,Kutubkhan,kutubkhan@xyz.com,,,2020-03-31 00:29:56,4,,no,no,no,,,St. Francis Institute of Technology St.Francis Institute Of Technology,3,2020,2020
3011,36058,Younus,younus@xyz.com,,,2020-03-30 23:55:25,4,,no,no,no,,,,3,2020,2020
3013,36054,Amaan,amaan@xyz.com,,,2020-03-30 22:08:07,3,,no,no,no,,,Sandip Institute of Technology and Research Center - SITRC Sandip foundation,3,2020,2021
3014,36052,Misbah,misbah@xyz.com,,,2020-03-30 21:49:58,2,,no,no,no,,,SIES Graduate School of Technology SIESGST,3,2020,2022
3015,36050,Umair,umair@xyz.com,,,2020-03-30 21:43:35,0,,no,no,no,,,,3,2020, 
3021,36038,Akshaya,akshaya@xyz.com,,,2020-03-30 20:00:48,2,,no,yes,no,,,Others Priyadarshini bhagwati college of engineering Nagpur,3,2020,2022
3024,36032,Gudelli Harsha Anirudh,gudelliharshaanirudh@xyz.com,,,2020-03-30 19:41:31,3,,no,no,no,,,Jayawantrao Sawant College of Engineering jspm rajarshi shahu college of engineering tathawade,3,2020,2021
3026,36028,Aavula,aavula@xyz.com,,,2020-03-30 19:31:06,4,,no,no,no,,,Nashik District Maratha Vidya Prasarak Samaj's K.B.T. College of Engineering N.D.M.V.P. KBT College of Engineering,3,2020,2020
3027,36026,Anubhav,anubhav@xyz.com,,,2020-03-30 18:52:28,2,,no,no,no,,,"Others Bajaj Institute of technology,Wardha",3,2020,2022
3031,36018,Ashlesha,ashlesha@xyz.com,,,2020-03-30 16:47:38,3,,no,no,no,,,"Smt. Kashibai Navale College of Engineering - SKNCOE Smt. Kashibai Navale Collage of Engineering , vadgoan, pune.",3,2020,2021
3033,36014,Abbas ,abbas@xyz.com,,,2020-03-30 15:33:33,2,,no,no,no,,,Army Institute of Technology - AIT Army Institute of Technology,3,2020,2022
3035,36010,Maha,maha@xyz.com,,,2020-03-30 14:56:33,2,,no,no,no,,,Army Institute of Technology - AIT Army Institute of Technology,3,2020,2022
3039,36002,Srujan,srujan@xyz.com,,,2020-03-30 10:41:13,3,,no,no,no,,,,3,2020,2021
3042,35996,Hari,hari@xyz.com,,,2020-03-30 03:32:36,3,,no,no,no,,,,3,2020,2021
3047,35988,Chanchal,chanchal@xyz.com,Female,,2020-03-29 19:15:36,3,"MIT ACSC , Alandi Pune",yes,no,no,Other,,Maharashtra Institute of Technology - MIT MIT ACSC,3,2020,2021
3050,35982,Vanshika,vanshika@xyz.com,,,2020-03-29 17:34:22,0,,no,no,no,,,,3,2020, 
3051,35980,Naushad,naushad@xyz.com,,,2020-03-29 16:42:37,3,,no,no,no,,,,3,2020,2021
3055,35972,Swapanali,swapanali@xyz.com,,,2020-03-29 13:33:14,4,,no,no,no,,,Marathwada Mitra Mandal's College of Engineering - MMCOE Marathwada mitramandal college of engineering,3,2020,2020
3058,35966,Devika ,devika@xyz.com,,,2020-03-29 10:29:56,3,,no,no,no,,,Thakur College of Engineering and Technology Thakur College of Engineering and Technology,3,2020,2021
3060,35962,Tirang ,tirang@xyz.com,,,2020-03-28 23:10:16,2,,no,no,no,,,"Maharashtra Institute of Technology - MIT MITSOE,Pune",3,2020,2022
3063,35956,Yukta ,yukta@xyz.com,,,2020-03-28 21:45:54,2,,no,no,no,,Other Electrical engineering,Indian Institute of Technology - IIT Bombay IIT BOMBAY,3,2020,2022
3068,35946,Poornachandra,poornachandra@xyz.com,,,2020-03-28 16:02:12,3,,no,no,no,,,P.E. Society's Modern College of Engineering PES MODERN COLLEGE OF ENGINEERING,3,2020,2021
3069,35944,Umesh,umesh@xyz.com,,,2020-03-28 15:30:51,3,,no,no,no,,,,3,2020,2021
3070,35942,Amit Bikram,amitbikram@xyz.com,,,2020-03-28 15:11:39,4,,no,no,no,Other,,Others BTH,3,2020,2020
3073,35936,Nayana,nayana@xyz.com,Female,,2020-03-28 13:45:00,1,,yes,no,no,,,KJ Somaiya College of Engineering K.J.somaiya college of engineering,3,2020,2023
3078,35926,Samvid,samvid@xyz.com,,,2020-03-28 10:59:03,0,,no,no,no,,,,3,2020, 
3080,35922,Swithin,swithin@xyz.com,,,2020-03-27 23:10:41,2,,no,no,no,,Other Electronic and Telecommunication,,3,2020,2022
3093,35896,SIVASHAKTHI KAMATCHI ,sivashakthikamatchi@xyz.com,,,2020-03-27 10:56:50,3,,no,no,no,,,Maharashtra Academy of Engineering - MAE MIT Academy of Engineering,3,2020,2021
3096,35890,Darshika,darshika@xyz.com,,,2020-03-27 00:18:52,3,,no,no,no,,,,3,2020,2021
3099,35884,VEERABOINA,veeraboina@xyz.com,,,2020-03-26 22:47:53,4,,no,no,no,,Other Electronic,Narsee Monjee Institute of Management Studies - NMIMS University SVKM's NMIMS,3,2020,2020
3101,35880,Sumith,sumith@xyz.com,,,2020-03-26 22:25:40,0,,no,no,no,,,,3,2020, 
3102,35878,Prajyoti,prajyoti@xyz.com,,,2020-03-26 22:13:44,1,,no,no,no,,,KJ Somaiya College of Engineering kJ somaiya college of engineering,3,2020,2023
3105,35872,Ragul,ragul@xyz.com,,,2020-03-26 20:19:30,3,,no,no,no,,Other Electrical,,3,2020,2021
3106,35870,Mousam,mousam@xyz.com,,,2020-03-26 20:00:42,0,,no,no,no,,,,3,2020, 
3111,35860,Tarun,tarun@xyz.com,,,2020-03-26 20:00:37,0,,no,no,no,,,,3,2020, 
3116,35850,Abisheik,abisheik@xyz.com,,,2020-03-26 18:32:32,3,,no,no,no,,,Fr. Conceicao Rodrigues College of Engineering Fr Conceicao Rodrigues College of Engineering,3,2020,2021
3117,35848,Hansal,hansal@xyz.com,,,2020-03-26 17:57:46,0,,no,no,no,,,,3,2020, 
3120,35780,Geetanjali,geetanjali@xyz.com,,,2020-03-26 16:54:41,0,,no,no,no,,,,3,2020, 
3121,35778,Sriramakrishnan ,sriramakrishnan@xyz.com,,,2020-03-26 13:05:54,0,,no,no,no,,,,3,2020, 
3126,35768,Deeti,deeti@xyz.com,,,2020-03-26 11:41:39,0,,no,no,no,,,,3,2020, 
3131,35758,Mandala,mandala@xyz.com,,,2020-03-26 10:48:48,3,,no,no,no,,,,3,2020,2021
3132,35756,Prekshaa,prekshaa@xyz.com,,,2020-03-26 10:06:16,3,,no,no,no,,,Others Amity University - Noida,3,2020,2021
3134,35752,Jotheeswaran,jotheeswaran@xyz.com,,,2020-03-26 08:30:39,3,,no,no,no,,,St. John College of Enigneering and Technology St. John College Of Engineering And Management,3,2020,2021
3137,35746,Shankar ,shankar@xyz.com,,,2020-03-25 22:56:30,3,,no,no,no,,,,3,2020,2021
3138,35744,Likhitha,likhitha@xyz.com,,,2020-03-25 22:20:49,1,,no,no,no,,,Watumal Institute of Electronics Engineering and Computer Technology Watumull Institute Of Electronic Engineering And Computer Technology,3,2020,2023
3142,35736,Druvi,druvi@xyz.com,,,2020-03-25 19:48:52,4,,no,no,no,,,Others Imarticus institute of Data Science,3,2020,2020
3147,35716,Abhiraaj,abhiraaj@xyz.com,,,2020-03-25 14:40:14,4,,no,no,no,,,Post Graduate Institute Pes modern college of engineering Pune,3,2020,2020
3151,35708,BALASHEKARAN,balashekaran@xyz.com,,,2020-03-25 10:58:15,0,,no,no,no,,,,3,2020, 
3152,35706,MADHURIMA,madhurima@xyz.com,,,2020-03-25 09:31:24,4,,no,no,no,,Other Electrical Electronics and Power,Others MGICOET Shegaon,3,2020,2020
3153,35704,Harshit,harshit@xyz.com,,,2020-03-25 09:28:10,3,,no,no,no,,,,3,2020,2021
3154,35702,Satyasravani,satyasravani@xyz.com,,,2020-03-25 04:00:33,4,,no,no,no,,Other Mechanical Engg,Others BITS Pilani,3,2020,2020
3155,35700,Rajnish,rajnish@xyz.com,Male,,2020-03-25 02:28:26,2,,yes,no,no,,Other Electronics Engineering,KJ Somaiya College of Engineering KJ Somaiya College of Engineering,3,2020,2022
3157,35696,Vedika,vedika@xyz.com,,,2020-03-25 02:08:27,2,,no,no,no,,,Army Institute of Technology - AIT Army Institute of Technology Pune,3,2020,2022
3162,35686,Salim,salim@xyz.com,,,2020-03-24 23:31:13,0,,no,no,no,,,,3,2020, 
3163,35684,Mahedi Hasan,mahedihasan@xyz.com,,,2020-03-24 22:58:24,1,,no,no,no,,,KJ Somaiya College of Engineering KJ Somaiya College Of Engineering,3,2020,2023
3166,35678,Anushruti,anushruti@xyz.com,,,2020-03-24 20:48:29,3,,no,no,no,,,,3,2020,2021
3170,35654,Tejashri,tejashri@xyz.com,,,2020-03-24 18:10:36,0,,no,no,no,,,,3,2020, 
3171,35652,Saumya,saumya@xyz.com,,,2020-03-24 18:08:57,0,,no,no,no,,,,3,2020, 
3172,35650,Ravindra,ravindra@xyz.com,,,2020-03-24 18:07:24,3,,no,no,no,,,N.B.N. Sinhgad School of Engineering - NBNSSOE NBN Sinhgad School of Engineering Ambegaon,3,2020,2021
3174,35646,Yash Kumar,yashkumar@xyz.com,,,2020-03-24 17:16:44,3,,no,no,no,,,,3,2020,2021
3177,35640,Parshuram,parshuram@xyz.com,,,2020-03-24 16:18:17,2,,no,no,no,,,SIES Graduate School of Technology SIES GRADUATE SCHOOL OF TECHNOLOGY,3,2020,2022
3178,35638,Saipavan,saipavan@xyz.com,,,2020-03-24 15:27:39,4,,no,no,no,,Other Electronics,,3,2020,2020
3185,35624,Sharayu ,sharayu@xyz.com,Male,,2020-03-24 12:30:35,3,,yes,no,no,,,Vishwakarma Institute of Information Technology Vishwakarma Institute Of Information Technology,3,2020,2021
3186,35622,Lokesh,lokesh@xyz.com,,,2020-03-24 11:48:21,3,,no,no,no,,,Vishwakarma Institute of Information Technology Vishwakarma Institute of Information Technology,3,2020,2021
3187,35620,Aarya,aarya@xyz.com,,,2020-03-24 11:43:53,0,,no,no,no,,,,3,2020, 
3190,35614,Pranjali,pranjali@xyz.com,,,2020-03-24 08:33:55,2,,no,no,no,Other,Other Electronics and Telecommunication Engineering,Fr.C. Rodrigues Institute of Technology Fr. C Rodrigues Institute Technology,3,2020,2022
3194,35606,Nishad,nishad@xyz.com,,,2020-03-24 00:37:39,3,,no,no,no,,,Others Shri G S Institute of Technology and Science,3,2020,2021
3196,35602,Trushita,trushita@xyz.com,,,2020-03-24 00:21:22,2,,no,no,no,,,,3,2020,2022
3199,35596,Pankaj,pankaj@xyz.com,,,2020-03-24 00:10:41,3,,no,no,no,,Other Electronics and Telecommunication,"Walchand Institute of Technology - WIT Walchand Institute Of Technology, Solapur",3,2020,2021
3201,35592,Janhavi ,janhavi@xyz.com,Female,,2020-03-23 22:59:09,3,,yes,no,no,,,"Government College of Engineering Government College of Engineering, Amravati",3,2020,2021
3203,35588,Rajeshree,rajeshree@xyz.com,,,2020-03-23 22:48:07,3,,no,no,no,,Other Electronics and telecommunication,Sinhgad Institute of Technology and Science - SITE Sinhgad institute of technology and science,3,2020,2021
3206,35582,Vivek,vivek@xyz.com,,,2020-03-23 21:14:15,3,,no,no,no,,,,3,2020,2021
3208,35578,Suhag,suhag@xyz.com,,,2020-03-23 21:10:08,3,,no,no,no,,,"Others MITSOE, MITADT University",3,2020,2021
3210,35574,Ruchika ,ruchika@xyz.com,,,2020-03-23 20:44:50,3,,no,no,no,,Other Electronics Engineering,,3,2020,2021
3214,35566,Pandurang,pandurang@xyz.com,,,2020-03-23 18:52:34,4,,no,no,no,,Other Electronic and Telecommunications,,3,2020,2020
3218,35376,Masud,masud@xyz.com,,,2020-03-23 16:35:08,3,,no,no,no,,,Others Government women engineering college Ajmer,3,2020,2021
3226,35360,Mantasha,mantasha@xyz.com,Male,,2020-03-23 13:34:19,3,,yes,no,no,Other,,"Others MVPS's RSM polytechnic, Nashik",3,2020,2021
3227,35358,More,more@xyz.com,,,2020-03-23 13:00:46,0,,no,no,no,,,,3,2020, 
3229,35354,Minakshi,minakshi@xyz.com,,,2020-03-23 12:34:36,0,,no,no,no,,,,3,2020, 
3230,35352,Udaykumar,udaykumar@xyz.com,Female,,2020-03-23 12:16:24,3,,yes,no,no,,,Government College of Engineering Government college of engineering amravati,3,2020,2021
3234,35344,Mugdha,mugdha@xyz.com,,,2020-03-23 00:57:40,2,,no,no,no,,,Annasaheb Chudaman Patil College of Engineering - ACPCE A.C Patil College Of Engineering,3,2020,2022
3246,35320,Sunita,sunita@xyz.com,,,2020-03-22 18:03:49,0,,no,no,no,,,,3,2020, 
3247,35318,Gokul,gokul@xyz.com,,,2020-03-22 18:03:36,0,,no,no,no,,,,3,2020, 
3248,35316,Mithun,mithun@xyz.com,,,2020-03-22 17:49:19,0,,no,no,no,,,,3,2020, 
3249,35314,Kumod,kumod@xyz.com,,,2020-03-22 17:41:04,2,,no,no,no,,,"Veermata Jijabai Technological Institute Veermata Jijabai Technical Institute, matunga",3,2020,2022
3261,35290,Vedangi ,vedangi@xyz.com,,,2020-03-22 15:12:14,3,,no,no,no,,,"Pimpri Chinchwad College of Engineering - PCCE Pimpri Chinchwad College of Engineering,Pune",3,2020,2021
3262,35288,Megha,megha@xyz.com,,,2020-03-22 14:57:18,0,,no,no,no,,,,3,2020, 
3263,35286,Sweeney,sweeney@xyz.com,,,2020-03-22 14:57:09,0,,no,no,no,,,,3,2020, 
3266,35280,Krupashri,krupashri@xyz.com,,,2020-03-22 13:52:13,3,,no,no,no,,,Pimpri Chinchwad College of Engineering - PCCE Pimpri Chinchwad College Of Engineering and Research,3,2020,2021
3269,35274,Vinaya,vinaya@xyz.com,,,2020-03-22 13:38:06,3,,no,no,no,,,Pimpri Chinchwad College of Engineering - PCCE Pimpri Chinchwad College Of Engineering and Research,3,2020,2021
3271,35270,Tanish ,tanish@xyz.com,,,2020-03-22 13:26:55,3,,no,no,no,,,Atharva College of Engineering Atharva College Of Engineering,3,2020,2021
3272,35268,Millennia,millennia@xyz.com,,,2020-03-22 13:25:52,2,,no,no,no,,,,3,2020,2022
3273,35266,Jeetu,jeetu@xyz.com,,,2020-03-22 13:19:27,3,,no,no,no,,Other EXTC,,3,2020,2021
3281,35250,Vidita,vidita@xyz.com,,,2020-03-22 12:48:39,3,,no,no,no,,,Pimpri Chinchwad College of Engineering - PCCE Pimpri Chinchwad College of Engineering and Research,3,2020,2021
3283,35246,Dimpal,dimpal@xyz.com,,,2020-03-22 12:41:04,3,,no,no,no,,,"Pimpri Chinchwad College of Engineering - PCCE Pimpri Chinchwad College of Engineering and Research, Ravet.",3,2020,2021
3285,35242,Sonam ,sonam@xyz.com,,,2020-03-22 12:00:26,3,,no,no,no,,,"St. Francis Institute of Technology St. Francis Institute of Technology, Borivali (W).",3,2020,2021
3289,35234,Nakul,nakul@xyz.com,,,2020-03-22 10:40:24,3,,no,no,no,,,,3,2020,2021
3295,35222,Triveni,triveni@xyz.com,,,2020-03-22 00:28:14,3,,no,no,no,,,P.E. Society's Modern College of Engineering pes Modern College Of Engineering pune,3,2020,2021
3296,35220,Vanashri,vanashri@xyz.com,,,2020-03-22 00:20:15,4,,no,no,no,,Other Electronics & Telecommunication Engineering,"Walchand Institute of Technology - WIT WALCHAND INSTITUTE OF TECHNOLOGY, SOLAPUR",3,2020,2020
3298,35216,Chitra,chitra@xyz.com,Female,,2020-03-22 00:08:33,2,,yes,yes,no,,,Others Vivekanand Education Society's College of Arts Science and Commerce,3,2020,2022
3299,35214,Rima,rima@xyz.com,,,2020-03-22 00:04:51,2,,no,no,no,,,"Vidyalankar Institute of Technology - VIT Vidyalankar Institute of Technology, Wadala",3,2020,2022
3300,35212,Kishori,kishori@xyz.com,,,2020-03-22 00:01:23,3,,no,no,no,,,P.E. Society's Modern College of Engineering PES Modern College of Engineering Pune,3,2020,2021
3305,35202,Kshitij,kshitij@xyz.com,,,2020-03-21 23:25:45,0,,no,no,no,,,,3,2020, 
3310,35192,Enid,enid@xyz.com,,,2020-03-21 22:58:24,0,,no,no,no,,,,3,2020, 
3313,35186,Jaysel,jaysel@xyz.com,,,2020-03-21 22:36:22,0,,no,no,no,,,,3,2020, 
3314,35184,Naina ,naina@xyz.com,,,2020-03-21 22:36:17,2,,no,no,no,,,"Others Bajaj institute of technology pipri, wardha",3,2020,2022
3321,35170,Iti,iti@xyz.com,,,2020-03-21 19:29:51,0,,no,no,no,,,,3,2020, 
3323,35166,Krushna,krushna@xyz.com,,,2020-03-21 16:07:46,3,,no,no,no,,Other Electronics,SVKM's Dwarkadas J.Sanghvi College of Engineering Dwarkadas.J.Sanghvi college of Engineering,3,2020,2021
3325,35162,Himanshu Shekhar,himanshushekhar@xyz.com,,,2020-03-21 15:02:15,0,,no,no,no,,,,3,2020, 
3344,35120,Samruddhi,samruddhi@xyz.com,Male,,2020-03-20 17:35:18,2,,yes,no,no,,,"Vivekanand Education Society's Institute of Technology - VESIT Vivekanand Education Society's Institute of Technology, Chembur",3,2020,2022
3346,35114,Sai,sai@xyz.com,,,2020-03-20 16:02:22,0,,no,no,no,,,,3,2020, 
3347,35112,Sasendar ,sasendar@xyz.com,,,2020-03-20 16:01:40,0,,no,no,no,,,,3,2020, 
3350,35106,Anagha,anagha@xyz.com,,,2020-03-20 14:50:16,3,,no,no,no,,Other information security and cloud computing,Ajeenkya DY Patil University Ajeenkya DY Patil University,3,2020,2021
3352,35102,DEEEPANKAR,deeepankar@xyz.com,,,2020-03-20 13:32:06,3,,no,no,no,,,Jayawantrao Sawant College of Engineering jaywant sawant college of engineering pune,3,2020,2021
3355,35096,Saee,saee@xyz.com,,,2020-03-20 10:50:50,2,,no,no,no,,,Pimpri Chinchwad College of Engineering - PCCE Pimpri Chinchwad college of engineering and research,3,2020,2022
3356,35092,Sushma,sushma@xyz.com,,,2020-03-20 09:27:23,2,,no,no,no,,,,3,2020,2022
3365,35072,Chaithanya ,chaithanya@xyz.com,,,2020-03-19 21:50:52,3,,no,no,no,,Other Electronics And Telecommunication,Others Vidyalankar Polytechnic,3,2020,2021
3366,35070,Ashita,ashita@xyz.com,,,2020-03-19 21:16:45,3,,no,no,no,,,Others ABES ENGINEERING COLLEGE,3,2020,2021
3367,35068,Geeta,geeta@xyz.com,,,2020-03-19 21:00:27,3,,no,no,no,,Other Electronics,SVKM's Dwarkadas J.Sanghvi College of Engineering Dwarkadas J. Sanghvi College of Engineering,3,2020,2021
3368,35066,krushnakumar,krushnakumar@xyz.com,,,2020-03-19 20:55:41,3,,no,no,no,,Other Electronics and Telecommunication,SVKM's Dwarkadas J.Sanghvi College of Engineering Dwarkadas J Sanghvi College of Engineering,3,2020,2021
3372,35058,Shrishti ,shrishti@xyz.com,,,2020-03-19 19:35:24,4,,no,no,no,,Other Mechanical,,3,2020,2020
3374,35054,AKSHAYKUMAR,akshaykumar@xyz.com,,,2020-03-19 18:30:48,3,,no,no,no,,,,3,2020,2021
3375,35052,DHANANJAY,dhananjay@xyz.com,,,2020-03-19 18:26:45,3,,no,no,no,,,,3,2020,2021
3376,35050,Jagdish,jagdish@xyz.com,,,2020-03-19 18:09:00,3,,no,no,no,,Other Electronics and telecommunication,Pimpri Chinchwad College of Engineering - PCCE Pimpri chinchwad college of engineering,3,2020,2021
3385,35032,Shron,shron@xyz.com,,,2020-03-19 16:32:29,2,,no,no,no,,,Anjuman-I-Islam M.H. Saboo Siddik College of Engineering M.H. Saboo Siddik College Of Engineering,3,2020,2022
3390,35020,Sanjeevani ,sanjeevani@xyz.com,,,2020-03-19 00:00:44,3,,no,no,no,,,"Sinhgad Academy of Engineering - SAE Sinhgad Academy of Engineering, Kondhwa(BK)",3,2020,2021
3400,34998,Sonia ,sonia@xyz.com,,,2020-03-18 12:24:28,0,,no,no,no,,,,3,2020, 
3401,34996,Vimal,vimal@xyz.com,,,2020-03-18 11:37:09,3,,no,no,no,,Other Electronics and telecommunication department,Xavier Institute of Engineering Xavier Institute of Engineering,3,2020,2021
3402,34994,Almasfiza,almasfiza@xyz.com,,,2020-03-18 11:32:56,3,,no,no,no,,,,3,2020,2021
3403,34992,Dnyanika,dnyanika@xyz.com,,,2020-03-18 10:52:04,3,,no,no,no,,Other Entc,,3,2020,2021
3408,34982,Saikiran,saikiran@xyz.com,,,2020-03-17 20:12:18,3,,no,no,no,,Other Electronics and Telecommunication,,3,2020,2021
3411,34976,Dikshita ,dikshita@xyz.com,,,2020-03-17 16:42:44,3,,no,no,no,,Other ELECTRONICS,SVKM's Dwarkadas J.Sanghvi College of Engineering Dwarkadas J Sanghvi college of Engineering,3,2020,2021
3414,34970,Kaushik,kaushik@xyz.com,,,2020-03-17 13:14:39,3,,no,no,no,,Other ELECTRONICS,Vidyalankar Institute of Technology - VIT vidyalankar institute of technology,3,2020,2021
3418,34962,Aryansingh,aryansingh@xyz.com,,,2020-03-17 09:47:32,3,,no,no,no,,,,3,2020,2021
3429,34940,Shradha,shradha@xyz.com,,,2020-03-16 19:40:03,3,,no,no,no,,Other Mechatronics Engineering,Others Symbiosis Skills and Open University,3,2020,2021
3430,34938,Tithi,tithi@xyz.com,,,2020-03-16 19:19:44,3,,no,no,no,,,,3,2020,2021
3433,34932,Durvesh,durvesh@xyz.com,,,2020-03-16 18:35:16,3,,no,no,no,,Other electronics and telecommunication engineering,,3,2020,2021
3437,34924,Jagruti,jagruti@xyz.com,,,2020-03-16 13:45:20,0,,no,no,no,,,,3,2020, 
3438,34922,Mohasin,mohasin@xyz.com,,,2020-03-16 13:39:18,4,,no,no,no,,,,3,2020,2020
3441,34916,Gauravi,gauravi@xyz.com,,,2020-03-16 12:14:27,3,,no,no,no,,Other Extc,Sanghavi College of Engineering D J SANGHVI,3,2020,2021
3443,34912,Prabansh Singh,prabanshsingh@xyz.com,,,2020-03-16 11:21:07,1,,no,no,no,Other,,Others Patkar college,3,2020,2023
3446,34906,Borude,borude@xyz.com,,,2020-03-15 23:21:10,2,,no,no,no,,,St. Francis Institute of Technology St Francis Institute of technology,3,2020,2022
3452,34894,Trupti,trupti@xyz.com,,,2020-03-15 21:16:35,3,,no,no,no,,Other Electronics and telecommunication,"Modern Education Society's College of Engineering Modern Education Society's College Of Engineering,Pune",3,2020,2021
